"","id","outliersPro","estimated_rate_Before_Handling","estimated_rate_After_Q_b_F_C","estimated_rate_After_mean","estimated_rate_After_median","Before_P_value","Q_b_F_C_P_value","mean_P_value","median_P_value"
"3518",32071,0.17521613832853,0.369721497902308,0.917398251065964,2.24547687749532,2.61941706762478,0,0,0,0
"3519",32072,0.110272780034823,0.554711996697348,0.833994706857293,1.2981150992099,1.42736332543156,0,0,0,0
"3520",32073,0.104294478527607,0.271309314843636,0.361391522772016,0.580330692706868,0.642309330066568,0,0,0,0
"3521",32074,0,0.563841480497948,0.563841480497948,0.563841480497948,0.563841480497948,0.853,0.8515,0.8385,0.8515
"3522",32075,0.0441426146010187,0.456024812939563,0.480079320553802,0.544019897450078,0.549649513827,0.01,0.6615,0.979,0.9555
"3523",32076,0.0964163822525597,0.468866114008475,0.582664166026897,0.808203978816417,0.845087350829649,0,0,0,0
"3524",32077,0.0017636684303351,0.135663035366347,0.135896361065164,0.136545906005285,0.136680267920918,0,0,0,5e-04
"3525",32078,0.0950080515297907,0.612210188131334,0.804942619562107,1.16874069090746,1.26132382747657,0,0,0,0
"3526",32079,0.0359281437125748,0.501702800222559,0.512934813568693,0.564249592177597,0.570527853729746,0.51,0.84,0.975,0.9665
"3527",32086,0.0431718061674009,0.287259696995995,0.30704060397119,0.345477538496619,0.350177911473121,0,0.747,0.996,0.973
"3528",32088,0.0478654592496766,0.469459171032603,0.499729813592366,0.588711298419938,0.601491861023717,0,0,0.005,5e-04
"3529",32089,0.0434782608695652,0.516933402097152,0.557123691897383,0.639809361170046,0.650302435608069,0.001,0.0355,0.0885,0.048
"3530",32090,0.0195694716242661,0.473940241125504,0.481236517377641,0.507997664975782,0.511235733031373,0.3855,0.6975,0.855,0.814
"3531",32094,0.0848056537102474,0.56654813825638,0.688112447892644,0.895107145206566,0.928464992938746,0,0.0045,0.045,0.004
"3532",32095,0.123481781376518,1.05240016245012,2.18626021232587,3.64862017313348,3.97939147614878,0,0,0,0
"3533",32096,0.167539267015707,1.11105776596037,5.77273861629985,11.2518639583959,12.5091936374125,0,0,0,0
"3534",32097,0.0327552986512524,0.554344304114906,0.577329943623196,0.638879939779196,0.648524594232621,0,0,0.008,0.002
"3535",32098,0.0293577981651376,0.423484251313066,0.432838166464778,0.471327342768252,0.476025960408181,0.0905,0.3795,0.716,0.598
"3536",32101,0.00555555555555556,1.13878401268716,1.14175362520371,1.16039319015247,1.16314132486322,0.5525,0.607,0.6475,0.641
"3537",32103,0.0436893203883495,0.569792695241881,0.57992974611813,0.652557975976294,0.659761839756108,0.5955,0.801,0.974,0.9435
"3538",32111,0.0732451678535097,0.743285642477665,0.829116953986939,1.03184593639849,1.06220462341276,0,0,0.193,0.0095
"3539",32112,0.061046511627907,0.742057892667212,0.813564507248558,1.00881893140668,1.04207513790528,0,0,5e-04,0
"3540",32116,0,0.155424278449074,0.155424278449074,0.155424278449074,0.155424278449074,0.009,0.009,0.0045,0.0105
"3541",32117,0.106382978723404,0.703858426742795,0.851788407213778,1.15396501929638,1.19166256851271,0,0.2615,0.7165,0.531
"3542",32118,0.0946372239747634,1.53586855074876,1.99155120933466,2.68984977838544,2.81972257743531,0,5e-04,0.0185,5e-04
"3543",32119,0.0240174672489083,0.444732157505879,0.455969605319375,0.486681582925746,0.490794622901282,0.135,0.6685,0.8335,0.781
"3544",32120,0,0.120209767666031,0.120209767666031,0.120209767666031,0.120209767666031,0.6995,0.7185,0.6905,0.703
"3545",32122,0.036,0.627499963097399,0.639552864840781,0.703818580405076,0.710135915493189,0.529,0.7475,0.9345,0.887
"3546",32123,0.0200501253132832,0.540581831775171,0.557196422736896,0.591555334644684,0.595859844899913,0.0095,0.3505,0.5425,0.466
"3547",32124,0.0735483870967742,0.615922734892239,0.661792466361571,0.800588248575809,0.811655971657,0.0075,0.919,0.9995,0.999
"3548",32125,0.0693430656934307,0.571666015918707,0.642330988224465,0.783176879501932,0.801243126566591,0,0.4155,0.967,0.8725
"3549",32131,0.00495049504950495,0.31936793573794,0.319486604967433,0.324121881818022,0.324521376451031,0.8925,0.893,0.936,0.923
"3550",32132,0.0108108108108108,0.39556609894069,0.396782367754433,0.408114211254718,0.409390154745133,0.967,0.9755,0.9925,0.987
"3551",32133,0.0909090909090909,0.239739243697796,0.261905959138634,0.350625560897451,0.366778289717502,0,0.005,0.008,0.001
"3552",32148,0.0151260504201681,0.391488290457075,0.395580741835899,0.411244423183715,0.412685870349434,0.9755,0.996,1,1
"3553",32150,0.0395348837209302,0.332567503953992,0.347677352945653,0.381804158046426,0.383825376350056,0.6675,0.9995,1,1
"3554",32153,0.114984391259105,0.443282068044543,0.701648420692821,1.1130636941481,1.22194242093052,0,0,0,0
"3555",32155,0.0164533820840951,0.448227374190104,0.450768731627284,0.468646446408597,0.470292601203431,0.9995,1,1,1
"3556",32156,0.0592823712948518,0.703998055246992,0.757130361221977,0.892377071489436,0.905715488876485,0.002,0.7845,0.9975,0.9915
"3557",32157,0.0220994475138122,0.533616356203839,0.549950455331636,0.582438012994217,0.584941266721858,0.6345,0.997,1,0.9995
"3558",32159,0.0567375886524823,0.347736734667241,0.367597273235156,0.420143367663932,0.424743223212984,0.302,0.922,0.986,0.9815
"3559",32160,0.125,0.319762999945435,0.473904284104169,0.825667084494578,0.925575504814496,0,0,0,0
"3560",32163,0.0371014492753623,0.891704305850425,0.95369305435524,1.07408116884242,1.09199158518487,0,0,0,0
"3561",32164,0,0.100507223609393,0.100507223609393,0.100507223609393,0.100507223609393,0.9575,0.9425,0.952,0.9585
"3562",32165,0.10096463022508,1.18335264538104,1.47100360181557,2.18532729152943,2.3633994900108,0,0,0,0
"3563",32166,0.121410992616899,0.257213621370872,0.324114528174473,0.573888777278143,0.646218211243427,0,0,0,0
"3564",32167,0.0466595970307529,0.540668296893984,0.57642230684484,0.673865053658978,0.691013204451185,0,0,0,0
"3565",32173,0.0546218487394958,0.452840243275438,0.488436044125521,0.569108770965486,0.581089359553774,0.009,0.3245,0.644,0.479
"3566",32174,0.0606060606060606,0.899825274931665,0.940612480171702,1.1417967931469,1.17283889743177,0,0.001,0.011,5e-04
"3567",32175,0.0156555772994129,0.561034284533121,0.566120131829529,0.591628784214806,0.595427865154626,0.105,0.1975,0.277,0.2375
"3568",32176,0.0748299319727891,0.245948613319811,0.283559627517865,0.359651154233016,0.370015040730997,0,0.021,0.7815,0.373
"3569",32180,0.236588720770289,2.63393606001025,5.50634618035786,5.64825631737341,5.52192080130221,0,1,1,1
"3570",32181,0.0162412993039443,0.503803361936901,0.50663567203423,0.530064230042545,0.533373663318805,0.288,0.354,0.48,0.4525
"3571",32182,0.0379098360655738,0.398606465087554,0.409449646283378,0.454759905810028,0.459291413970949,0.338,0.914,1,0.9985
"3572",32183,0.0922509225092251,0.362284522789991,0.5022122358064,0.709626750285362,0.756312774626033,0,0,5e-04,0
"3573",32185,0.0527859237536657,0.923818005423874,0.983673319010646,1.16291144711132,1.19349218294892,0,0,0,0
"3574",32187,0.0909090909090909,0.315097249985581,0.369479115344665,0.50626563617673,0.530675205731003,0,0,0.0035,0
"3575",32190,0.133333333333333,0.232301573755466,0.294655889988872,0.481813100768097,0.515680013855074,0,0.001,0.0025,0
"3576",32191,0.0596026490066225,0.632733110791116,0.680404271691229,0.820432816521113,0.842525198714316,0,0,0.0265,0
"3577",32192,0.11605415860735,1.15224248076134,1.6111705097965,2.28251139724497,2.43273444214538,0,0.056,0.641,0.0695
"3578",32193,0.0710659898477157,0.637747036945784,0.690772914899215,0.831352294584688,0.844523151074525,0,0.923,1,0.9995
"3579",32194,0.0283400809716599,0.570644532570615,0.579544090492781,0.628230907890558,0.634985470537609,0.047,0.145,0.2955,0.21
"3580",32195,0.0284090909090909,0.670884409350507,0.677846266149571,0.725418162486535,0.729803432737262,0.9805,0.996,0.9995,1
"3581",32196,0.0728476821192053,0.201976254410423,0.219094006789087,0.277015692378703,0.287457523054405,5e-04,0.0155,0.071,0.021
"3582",32199,0.00897867564534231,0.616801433861144,0.620022813457243,0.636262645930373,0.638050789093596,0.9045,0.9555,0.9895,0.9845
"3583",32202,0.0231958762886598,0.497448651284056,0.514810600826455,0.547301860853597,0.550566985909298,0.149,0.796,0.9245,0.9065
"3584",32204,0.00940438871473354,0.399337636961501,0.400662013793141,0.410304796815793,0.411559356324472,0.9975,0.997,0.9995,0.998
"3585",32205,0.0850622406639004,0.18691111780648,0.20069419355031,0.258449004245895,0.266560816668433,0,0.0325,0.297,0.092
"3586",32206,0.117202268431002,0.359144909049294,0.479243369613346,0.717633800871722,0.768412912187511,0,0,0,0
"3587",32207,0.083710407239819,0.830121602715294,0.913769112790197,1.17544282250471,1.21918553132681,0,0,0.034,0
"3588",32208,0.0423892100192678,0.71982967909904,0.743083413637244,0.837934271811582,0.849766746648004,0.069,0.4495,0.8715,0.751
"3589",32210,0.0289855072463768,0.663621066191386,0.667247320843624,0.714202172720028,0.719381752349895,0.962,0.9755,0.993,0.993
"3590",32211,0.0678818353236958,0.342073765478406,0.360248920761902,0.443448591891581,0.455039032941505,0,0.0025,0.2815,0.046
"3591",32213,0.0572916666666667,0.822174930295866,0.878946188143617,1.02229804763698,1.03892121256596,0.0055,0.8555,0.9985,0.989
"3592",32214,0.102292768959436,0.27445100739675,0.329121916628701,0.475650799179254,0.501692202462308,0,0,0.006,0.001
"3593",32215,0.062874251497006,0.219832294748933,0.238536651583612,0.290746434198966,0.300399035566605,0,0.001,0.0075,0
"3594",32216,0.0809327846364883,0.723969411272164,0.789436514738037,1.01200984169097,1.04793427435538,0,0.0035,0.063,0.0065
"3595",32218,0.0897959183673469,0.400648673063666,0.523228487005587,0.694374766239438,0.720959904274552,0,0.0255,0.377,0.0995
"3596",32219,0.0674044265593561,0.519034150646428,0.55715991167022,0.671891680019937,0.686680903138365,0,0.445,0.981,0.892
"3597",32220,0.110154905335628,1.25188686078081,1.57022902721266,2.24955670845298,2.37241030808784,0,5e-04,0.017,5e-04
"3598",32221,0.0104166666666667,0.473049134620733,0.475858541772392,0.489249210539348,0.490358305291103,0.974,0.9865,0.9935,0.9945
"3599",32222,0.110344827586207,0.604311449089238,0.680004540751841,0.919440102048711,0.95002711757004,0.028,0.385,0.788,0.616
"3600",32226,0.0227272727272727,0.254850854024955,0.262151163139812,0.278075029759628,0.279086835120445,0.7055,0.992,1,0.9985
"3601",32227,0.0588235294117647,0.668339241460898,0.730517490638344,0.842851079894986,0.855447842592141,0.0185,0.9885,1,0.9995
"3602",32229,0.0635514018691589,0.141769905701991,0.142120735612487,0.169329267781545,0.171407626468449,0.5005,0.5325,0.956,0.9115
"3603",32230,0.027027027027027,0.513863121281354,0.52463328026965,0.567036701821393,0.572403120434592,0.1705,0.4415,0.7345,0.6315
"3604",32231,0.0223214285714286,0.537607649781009,0.546925624200241,0.580473448918227,0.584510195939474,0.2645,0.621,0.8335,0.7485
"3605",32232,0.0290771175726928,0.507048211833117,0.525567998318703,0.566484128545989,0.571158025960423,0.211,1,1,1
"3606",32233,0.0481695568400771,0.445138534049023,0.474142465937382,0.554516373323766,0.567642809167149,0,0.001,0.008,0.001
"3607",32237,0.0256864481842338,0.459989806793747,0.471130973415509,0.505726845851097,0.510266406074943,0.023,0.3635,0.706,0.5405
"3608",32238,0.0284035259549461,0.207930645700978,0.210981810134839,0.226662842061659,0.22801710260044,0.7695,0.9625,0.9975,0.9925
"3609",32239,0.0782508630609896,0.930274323214667,1.0264634583716,1.29328438545998,1.33986160628721,0,0.0395,0.5665,0.1255
"3610",32246,0.136116671432657,0.951995717197201,1.75804550105925,3.05211546456746,3.37607371777224,0,0,0,0
"3611",32250,0.0681818181818182,0.187671465555755,0.200715405086895,0.249209941865489,0.256790720882153,5e-04,0.0215,0.0945,0.0345
"3612",32251,0.0397022332506203,0.243880171954615,0.247652818324876,0.278720436169154,0.282415210682882,0.082,0.16,0.4545,0.343
"3613",32252,0.0491803278688525,0.644104367521365,0.672845181058395,0.769283968554439,0.779853835280415,0.0715,0.8425,0.998,0.9945
"3614",32255,0.0493421052631579,0.431169493448905,0.466971900946599,0.537675808073755,0.547030417412377,0,0.241,0.816,0.601
"3615",32256,0.130242825607064,0.787710943640128,1.07402219621939,1.85004224471512,2.05047040761431,0,0,0,0
"3616",32257,0.0967032967032967,0.533997343149985,0.626531688273311,0.864976354621908,0.906467299266872,0,0.002,0.035,0.0015
"3617",32259,0.0345408593091828,0.331003633426783,0.338248095097446,0.366997840220524,0.369984272937197,0.999,1,1,1
"3618",32261,0.004149377593361,0.145109040044877,0.146000581386923,0.148559409348046,0.149051545904621,0,5e-04,0,0
"3619",32266,0.0602941176470588,0.474464769304554,0.514321176927027,0.599477605401683,0.609739389633781,0.0025,0.863,0.9975,0.983
"3620",32267,0.0758196721311475,0.582301462984257,0.619361652693762,0.740451908746658,0.754032204976221,0.2485,0.989,1,1
"3621",32269,0.032,0.0836634319381696,0.0874282487644617,0.0931708508543794,0.0933804860368147,0.947,1,1,1
"3622",32271,0.0291666666666667,0.317319244397064,0.325623320675039,0.353049770293063,0.356595114621157,0.4015,0.784,0.928,0.901
"3623",32272,0.0786219081272085,0.51000525648784,0.587117384201198,0.772207286509607,0.810851307488269,0,0,0,0
"3624",32273,0.0402576489533011,0.199047163985084,0.20408048775876,0.234086591073536,0.239535805579539,5e-04,0,0.001,0
"3625",32274,0,0.0745366514564238,0.0745366514564238,0.0745366514564238,0.0745366514564238,0.9885,0.99,0.988,0.989
"3626",32277,0.0629370629370629,0.998070950111882,1.07947498501917,1.31146828229136,1.34030912182398,0.011,0.1755,0.435,0.3155
"3627",32278,0.00842696629213483,0.49092820962368,0.492646746913754,0.504004213846163,0.505276804326605,0.961,0.9835,0.992,0.9885
"3628",32279,0.209366391184573,0.684043026722804,4.40777667914274,12.8433978640733,14.2872758637338,0,0,0,0
"3629",32280,0.0903846153846154,0.908163874066055,1.09177985132148,1.42240642830197,1.46531248174667,0,0.123,1,0.9905
"3630",32281,0.0563063063063063,0.781696355384876,0.847024819276206,1.00082473485159,1.02525978990287,0,0,0.012,5e-04
"3631",32283,0.043859649122807,0.467599582557604,0.480112581229682,0.540117187213306,0.547847191238434,0.2685,0.439,0.618,0.5315
"3632",32285,0.0130434782608696,0.423879352448807,0.426532069764011,0.440802374347002,0.442175886980595,0.998,0.9995,1,1
"3633",32286,0.0579297245963913,0.904288282097241,0.994598045625659,1.16799359620785,1.18717612731854,0,0.6745,0.9975,0.9875
"3634",32287,0.0208333333333333,0.349706602612744,0.360522474942336,0.381146000897704,0.382446100932781,0.761,0.9975,1,1
"3635",32289,0,0.165443643069914,0.165443643069914,0.165443643069914,0.165443643069914,1,1,1,1
"3636",32290,0.109939759036145,1.1020569060564,1.35877117301581,2.023778144294,2.19025854084899,0,0,0,0
"3637",32292,0.161512027491409,0.184240474321688,0.244496186048716,0.458837797014439,0.504433048650174,0,0.001,0.013,0
"3638",32294,0.0386029411764706,0.352668829216592,0.3594324888974,0.397153521655666,0.401355722744602,0.6445,0.8965,0.99,0.979
"3639",32295,0.112299465240642,0.177105651247972,0.188385946373042,0.2994940813468,0.328315135749282,0,0,0,0
"3640",32297,0.158671586715867,5.42715582934739,15.1116023138662,27.3712526493243,29.877196365042,0,0,0,0
"3641",32300,0.0815533980582524,0.676195649992886,0.759504295851783,0.948789961772967,0.96179933300886,0.001,0.8355,0.9995,1
"3642",32301,0.0740521327014218,0.567749125052098,0.637575796595072,0.798801257496362,0.821738309132277,0,0.001,0.205,0.022
"3643",32302,0.00574712643678161,0.138938976797264,0.141091646772088,0.143642699762938,0.14414341085281,0.003,0.0075,0.008,0.009
"3644",32303,0.0858895705521472,0.331451313487754,0.387576302245142,0.530923523397553,0.564925518814375,0,0,0,0
"3645",32304,0.0699130434782609,0.761257116734429,0.839930230596249,1.05316224273731,1.09055114686121,0,0,0,0
"3646",32310,0.0986159169550173,0.808611200359043,0.956133206400402,1.36308140087566,1.45806130433404,0,0,0,0
"3647",32311,0.0373134328358209,0.440375014749702,0.446431875158306,0.488183317326862,0.492573112022739,0.9685,0.9935,1,0.999
"3648",32312,0.0712468193384224,0.544797535533436,0.602189872258805,0.733035166205067,0.745385213822896,0.001,0.7595,0.998,0.9955
"3649",32313,0.0758988015978695,0.714634808157136,0.813522638863007,0.996462279371908,1.0209958167239,0,0.7995,0.9985,0.9885
"3650",32314,0.0578911095796003,0.979719337996196,1.04962719630057,1.26369146305846,1.29737977721675,0,0,0,0
"3651",32317,0.0971074380165289,0.199755532572594,0.223077400302725,0.321191601946565,0.344320879373147,0,0,0,0
"3652",32318,0.144161774298761,1.38861318775255,3.27769524078981,5.81588926422623,6.40429273034625,0,0,0,0
"3653",32319,0.0740740740740741,0.693303681361459,0.774766179022762,0.969621734774855,1.0021889209241,0,0.0985,0.3445,0.1435
"3654",32321,0.121593291404612,0.991328091623317,1.53504986815259,2.51535549213988,2.77809834103995,0,0,0,0
"3655",32345,0.13353115727003,0.510205357971775,0.731891861806191,1.24571409843727,1.36892425799184,0,0,0,0
"3656",32347,0,0.088632443074301,0.088632443074301,0.088632443074301,0.088632443074301,0.969,0.9765,0.978,0.978
"3657",32349,0.0679851668726823,0.717986797873908,0.769713195370089,0.927710745149642,0.947235312336997,5e-04,0.438,0.9685,0.8535
"3658",32350,0.0174216027874564,0.338922338314709,0.343511848855104,0.360810030564657,0.362724986901878,0.7,0.912,0.973,0.963
"3659",32351,0.108407079646018,0.220524137684988,0.266136368116805,0.422104698761588,0.470943444132329,0,0,0,0
"3660",32357,0.046070460704607,0.611404224545041,0.639948556358324,0.723208138113739,0.730843542478173,0.206,0.998,1,1
"3661",32359,0.0601900739176346,0.32397202040106,0.35422964905418,0.414022760114125,0.419357330271192,0,0.967,1,1
"3662",32360,0.0809061488673139,0.558351325824665,0.586750636486188,0.728158444241055,0.744845034946984,0.157,0.5865,0.965,0.887
"3663",32361,0.0507936507936508,0.792775818337245,0.840645757071083,0.95594093841698,0.965629890077906,0.297,0.991,1,1
"3664",32362,0.136469492314858,1.23817584363936,2.49174463884739,4.27883461598195,4.71840770589834,0,0,0,0
"3665",32363,0.0542635658914729,0.704366339863998,0.758027619557125,0.86694761606635,0.879702063642955,0.0805,0.841,0.978,0.9535
"3666",32365,0,0.0871530322720541,0.0871530322720541,0.0871530322720541,0.0871530322720541,0.962,0.9615,0.9685,0.9655
